0,1.0,0.48901026873498127,0.15567282321899736,0,0.249,0.4684027777777775,
1,0.3333333333333333,0.4842099398261662,0.14824619457313037,0.8733695652173926,0.247,0.46730324074074037,
2,0.25,0.4825914861837165,0.14443462897526502,0.9071428571428575,0.246,0.466203703703704,
3,0.2,0.48058383486135425,0.1440874461742299,0.9118299445471341,0.24675,0.46675347222222185,
4,0.16666666666666666,0.47913639850200845,0.14425622022233986,0.9297407912687558,0.2474,0.4657638888888888,
5,0.16666666666666666,0.4781845574387931,0.1435818262020291,0.9412526997840146,0.24716666666666667,0.46583719135802515,
6,0.16666666666666666,0.4786681314420484,0.14366729678638943,0.9118337850045128,0.24757142857142858,0.465575396825397,
7,0.2857142857142857,0.47826529746244695,0.1430226783645092,0.9099147947327634,0.2475,0.4656539351851847,
8,0.2857142857142857,0.4780814684435495,0.1423733804475854,0.9190378006872844,0.24711111111111111,0.46522633744855935,
9,0.2857142857142857,0.4781522502321577,0.14236479321314952,0.9080820265379989,0.2468,0.465324074074074,
10,0.2857142857142857,0.47791651213582204,0.14235818378899193,0.913066954643628,0.24681818181818183,0.4656039562289563,
11,0.2857142857142857,0.4780068403847231,0.1423530709008711,0.9173955773955772,0.24691666666666667,0.46583719135802487,
12,0.45454545454545453,0.4780086897345974,0.14231866340668298,0.9049731182795697,0.247,0.4663728632478629,
13,0.4782608695652174,0.4776875314105994,0.14219445233361735,0.9029158110882973,0.24714285714285714,0.46730324074074114,
14,0.52,0.4775450280006065,0.14226385084386323,0.9039193302891962,0.2472,0.4669367283950617,
15,0.5,0.4776091862660208,0.14228921649826073,0.90109812256465,0.2471875,0.4670283564814812,
16,0.5,0.4777612957543196,0.1423448705955722,0.8934962033674504,0.2471764705882353,0.4667211328976037,
17,0.5,0.47776375408615357,0.1423629002576371,0.8924828446662538,0.2472777777777778,0.46681455761316865,
18,0.5,0.47788456940658935,0.14224919771173433,0.8868623962040353,0.24726315789473685,0.46678240740740806,
19,0.5,0.47766050511821206,0.14243107104984093,0.8878171173682768,0.2472,0.4668634259259261,
