iteration,joy,distress,pity,anger,coop,defect
40,0.283987915407855,0.782144600772269,0.25646914942803023,0.7521822236381014,0.4420731707317073,0.7258677298311453,
41,0.27941176470588236,0.7824659612120337,0.25640614990390775,0.7508613108478611,0.4420011806375443,0.7264194139194146,
42,0.2905982905982906,0.7831643560165105,0.25638654984069187,0.7454871277132763,0.4420046127234288,0.7266267889087661,
43,0.29444444444444445,0.7831636065279896,0.25656422445547167,0.7445656465942747,0.4420548459804658,0.7268766389860146,
44,0.30238726790450926,0.7832437608313046,0.25665316552042844,0.7438897455666921,0.4421028466483012,0.7271153846153844,
45,0.29842931937172773,0.783452952662411,0.2565210454944295,0.743969256884195,0.4419915558749551,0.7273437500000001,
46,0.30077120822622105,0.7833074058056144,0.2564679854242582,0.7434832809902082,0.44203886055917,0.7271251022913251,
47,0.3009950248756219,0.7834458477136831,0.25643117558575323,0.7416478555304737,0.4419981060606061,0.7273913261217947,
48,0.30339805825242716,0.783627978953884,0.25631805014484066,0.7414545454545448,0.4419590150109631,0.7271340266875979,
49,0.3028169014084507,0.7835211968259362,0.2564792834242921,0.7414581160931525,0.44202479338842976,0.7275264423076921,
50,0.3183856502242152,0.7837145389543569,0.25631578315711145,0.7403502805645299,0.4420069680764868,0.7276348039215684,
51,0.3201754385964912,0.7836247140656366,0.2562738358679787,0.7408825978351369,0.4420295613477432,0.7277389977810643,
52,0.32112068965517243,0.7834581601218493,0.2563833104292495,0.7418227827435611,0.4420902853578668,0.7277530841799704,
53,0.3241525423728814,0.7832795602221383,0.2564483227561197,0.7433186549239396,0.44211049892868076,0.7277243589743582,
54,0.32075471698113206,0.7833904553758193,0.256374599501602,0.743672378556831,0.44216754320060103,0.7272814685314678,
55,0.31611570247933884,0.7835623939408729,0.25628783078032474,0.7434717242974436,0.4422225501770956,0.7270990728021972,
56,0.3130081300813008,0.783524253015643,0.25640557744120396,0.743709134887939,0.44225750326228797,0.7273637820512814,
57,0.3112449799196787,0.7833823806631337,0.25639267479640493,0.7447686938442114,0.4423090624109433,0.7273437499999987,
58,0.3104125736738703,0.7833275848755503,0.25640334321919656,0.7454017954893803,0.4423588737918476,0.7272469850065179,
59,0.30694980694980695,0.7833864795918372,0.2564852959171187,0.7448107448107447,0.44233815426997247,0.7274198717948704,
60,0.3047619047619048,0.7834517225759243,0.25646195047091747,0.7440940427788589,0.44233504945129387,0.727587090163933,
61,0.30206378986866794,0.7833877083149632,0.2565289027891512,0.7455964131794803,0.4423653692348707,0.7275647487593035,
62,0.30642201834862387,0.7834646390619283,0.2567248793841554,0.7458512894178808,0.44229634002361273,0.7278331043956029,
63,0.3061594202898551,0.7838703250412707,0.25677870559685095,0.7430286023395767,0.4422294679752066,0.7278076171874991,
64,0.30511463844797176,0.7839631805572421,0.2569326861572036,0.7422514083802791,0.4422282263191354,0.727712647928992,
65,0.3048780487804878,0.7839307474766047,0.25698375784080274,0.7416108044164041,0.44213310793889304,0.7276551573426551,
66,0.30256410256410254,0.7840307023502243,0.25692561862774627,0.7408330089529002,0.44205624768718393,0.7274971297359336,
67,0.30153321976149916,0.784062394031875,0.2569136546365329,0.7404364775051127,0.4420424161400097,0.7273773331447942,
68,0.2959866220735786,0.7841110685999001,0.25696130736099543,0.7408995058697645,0.4420289855072464,0.7276581661092506,
69,0.2935323383084577,0.7841484242923399,0.2570038349654504,0.7402401191288713,0.44206021251475797,0.7276373626373603,
70,0.29276315789473684,0.7841732552673191,0.25694157365302467,0.7403059039461609,0.44204690955651266,0.7278101300108318,
71,0.2905844155844156,0.7841230439858223,0.2568543181354896,0.7408840112159685,0.44204832415059686,0.7282318376068351,
72,0.2877813504823151,0.784178630510503,0.2568147167724965,0.7406121720506873,0.44202139703385035,0.7281414646996816,
73,0.28594249201277955,0.7843458509124757,0.25679393854263927,0.740537444933921,0.44191143622961804,0.7280226741164213,
74,0.2904238618524333,0.784391684193495,0.25685635088863523,0.7390128543655521,0.44199724517906336,0.7281201923076895,
75,0.28726708074534163,0.7843359691525323,0.25689712046729046,0.7392851010245549,0.4419448673336233,0.7281550480769202,
76,0.29012345679012347,0.7842563702548101,0.25678347666579315,0.7397626112759645,0.4419877643018139,0.7279517357642327,
77,0.2900763358778626,0.7843055047798325,0.25660705745846824,0.7393587956509619,0.44200307268489086,0.7276950813609442,
78,0.29066265060240964,0.7843150961150684,0.25659661751615775,0.7395563008577081,0.44208337692227223,0.7275894595910392,
79,0.28763040238450077,0.7845310070168778,0.2566705912934448,0.7364767766600685,0.44209710743801656,0.7276292067307659,
80,0.2859259259259259,0.784789726453333,0.2567980849826697,0.7339453961456098,0.4420212223242526,0.7276961657169964,
81,0.2873900293255132,0.7847781754388552,0.25690591253505163,0.7347234334945432,0.4420731707317073,0.7277893409943681,
82,0.2857142857142857,0.7847454528168019,0.2569014167520058,0.7351194049327944,0.4420989744100368,0.7274675625579209,
83,0.2859195402298851,0.784712756654404,0.2569718940403136,0.7356445085960258,0.4421241637150728,0.7274796817765534,
84,0.28591749644381226,0.7847640235976387,0.2570269278638283,0.734804420902516,0.4421244530870199,0.727598981900449,
85,0.2834978843441467,0.784683196758915,0.2570264563055024,0.7353157602943398,0.4421127234287911,0.7274234123434667,
86,0.28451882845188287,0.784701047328648,0.2570470789146339,0.7356982767207889,0.4420656407333523,0.7274093722369549,
87,0.2861072902338377,0.7845969708571748,0.25711089805049536,0.7366033183988971,0.44211354244928625,0.7275513548951014,
88,0.2866847826086957,0.7845037946618901,0.25715463350965173,0.7371701646440822,0.44210233076423067,0.7276644878997371,
89,0.28456375838926173,0.784394966771243,0.25720089128012824,0.738045698085102,0.4421028466483012,0.7276482371794833,
90,0.2853333333333333,0.7844392554539991,0.25716243818533646,0.737466102098102,0.4420806466261012,0.7275570583262851,
91,0.2838196286472148,0.7845052482915399,0.25721235321091773,0.7369885241275519,0.44205892921307943,0.7278401964882903,
92,0.28440366972477066,0.7845053639171277,0.2573104028610497,0.7371789209419093,0.4420376788411979,0.7279453577336603,
93,0.2847854356306892,0.7844455643207408,0.25742162091843374,0.7372935474237937,0.4419839106734658,0.7281454582651357,
94,0.2833333333333333,0.7843952566643204,0.2574528884769849,0.7378137504547102,0.44198564593301437,0.7281971153846115,
95,0.282994923857868,0.7842939057444572,0.2575286624203822,0.7378671588376953,0.44196582300275483,0.7280098157051237,
96,0.2815656565656566,0.7843147381303368,0.2575374587906027,0.7377239504412147,0.44195705887364745,0.7279676348136361,
97,0.2793017456359102,0.7842658404337708,0.2576535546058583,0.7378634570024016,0.4420117220441896,0.7280894328885359,
98,0.2832512315270936,0.7841213418636181,0.25780555281098705,0.7381414035547398,0.4420861507638367,0.7280242327117287,
99,0.2845036319612591,0.7841112329083231,0.25786867204695524,0.7380279560135675,0.4421280991735537,0.7280288461538422,
